element,fixture,round,was_home,minutes,starts,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,total_points,expected_goals,expected_assists,expected_goals_conceded,defensive_contribution,clearances_blocks_interceptions,recoveries,tackles,team,opponent,gw
625,23,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,13,5,3
626,19,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,10,20,2
626,24,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,10,8,3
627,21,3,False,26,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0.0,0.07,0.17,0,0,0,0,14,12,3
628,26,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,15,7,3
629,23,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,13,5,3
63,8,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,3,15,1
63,12,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,3,9,2
63,27,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,3,17,3
630,25,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2,11,3
631,25,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,2,11,3
632,25,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,11,2,3
633,24,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,8,10,3
634,27,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,17,3,3
635,24,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,10,8,3
636,24,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,10,8,3
637,25,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,11,2,3
638,25,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,11,2,3
639,23,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,13,3
64,8,1,False,90,1,0,0,0,2,0,0,0,0,0,0,0,4,1,0.0,0.0,2.25,5,4,3,1,3,15,1
64,12,2,True,90,1,0,0,0,1,0,0,0,1,0,0,0,5,1,0.0,0.02,1.84,6,4,0,2,3,9,2
64,27,3,False,40,1,0,0,0,1,0,0,0,0,0,0,0,3,1,0.01,0.04,0.13,1,0,1,1,3,17,3
640,21,3,True,24,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.02,0.01,0.06,0,0,0,0,12,14,3
641,23,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,13,5,3
642,25,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,11,2,3
643,24,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,8,10,3
644,24,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,8,10,3
645,25,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,11,2,3
646,22,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,20,4,3
647,24,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,8,10,3
648,23,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,13,5,3
649,30,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,9,16,3
65,8,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,3,15,1
65,12,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,3,9,2
65,27,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,3,17,3
650,24,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,10,8,3
651,22,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,20,4,3
652,23,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,5,13,3
66,8,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,3,15,1
66,12,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,3,9,2
66,27,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,3,17,3
67,8,1,False,88,1,0,0,0,1,0,0,0,0,0,0,0,9,2,0.04,0.03,2.06,1,1,0,0,3,15,1
67,12,2,True,90,1,0,0,0,1,0,0,0,0,0,0,0,4,2,0.4,0.02,1.84,5,1,3,1,3,9,2
67,27,3,False,40,1,0,0,0,1,0,0,0,0,0,0,0,5,1,0.0,0.0,0.13,1,0,0,1,3,17,3
68,8,1,False,90,1,1,0,0,2,0,0,0,0,0,0,3,32,10,0.4,0.08,2.25,8,2,4,2,3,15,1
68,12,2,True,90,1,0,0,0,1,0,0,0,1,0,0,0,20,1,0.09,0.21,1.84,11,1,6,4,3,9,2
68,27,3,False,45,1,1,0,0,1,0,0,0,0,0,0,3,35,9,0.99,0.01,0.13,8,0,7,1,3,17,3
69,8,1,False,90,1,0,0,0,2,0,0,0,0,0,0,0,17,2,0.0,0.01,2.25,11,1,6,4,3,15,1
69,12,2,True,86,1,1,0,1,0,0,0,0,1,0,0,3,39,12,0.26,0.27,1.71,15,3,9,3,3,9,2
69,27,3,False,45,1,0,2,0,1,0,0,0,0,0,0,2,25,9,0.04,0.01,0.13,7,2,5,0,3,17,3
7,1,1,True,90,1,0,0,1,0,0,0,0,0,0,0,0,15,3,0.06,0.11,0.2,7,1,5,1,1,7,1
7,20,2,False,70,1,0,0,1,0,0,0,0,0,0,0,0,15,3,0.07,0.02,0.33,5,4,1,0,1,2,2
7,29,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,6,3
70,8,1,False,74,1,0,0,1,0,0,0,0,0,0,0,0,15,3,0.11,0.0,1.94,9,1,5,3,3,15,1
70,12,2,True,80,1,0,0,1,0,0,0,0,0,0,0,0,12,3,0.61,0.05,1.67,5,0,5,0,3,9,2
70,27,3,False,40,1,0,0,0,1,0,0,0,0,0,0,0,7,1,0.05,0.0,0.13,3,0,2,1,3,17,3
71,8,1,False,75,1,0,0,1,0,0,0,0,0,0,0,0,8,3,0.0,0.0,1.94,7,3,3,1,3,15,1
71,12,2,True,68,1,0,0,1,0,0,0,0,0,0,0,0,13,3,0.0,0.01,1.67,2,0,2,0,3,9,2
71,27,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,3,17,3
72,8,1,False,1,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0.0,0.0,0.19,1,0,1,0,3,15,1
72,12,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,3,9,2
72,27,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,3,17,3
73,8,1,False,15,0,0,0,0,2,0,0,0,0,0,0,0,4,1,0.0,0.0,0.31,3,3,0,0,3,15,1
73,12,2,True,21,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0.0,0.0,0.16,3,0,3,0,3,9,2
73,27,3,False,45,1,0,0,0,1,0,0,0,0,0,0,0,7,1,0.0,0.01,0.13,7,2,3,2,3,17,3
74,8,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,3,15,1
74,12,2,True,9,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0.0,0.01,0.16,0,0,0,0,3,9,2
74,27,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,3,17,3
75,8,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,3,15,1
75,12,2,True,3,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0.0,0.0,0.13,2,0,1,1,3,9,2
75,27,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,3,17,3
76,8,1,False,15,0,0,0,0,2,0,0,0,0,0,0,0,5,1,0.0,0.0,0.31,2,0,1,1,3,15,1
76,12,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,3,9,2
76,27,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,3,17,3
77,8,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,3,15,1
77,12,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,3,9,2
77,27,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,3,17,3
78,8,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,3,15,1
78,12,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,3,9,2
78,27,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,3,17,3
79,8,1,False,74,1,0,1,1,0,0,0,0,1,0,0,0,17,4,0.0,0.21,1.94,8,4,3,1,3,15,1
79,12,2,True,80,1,0,1,1,0,0,0,0,0,0,0,0,11,5,0.58,0.04,1.67,3,1,2,0,3,9,2
79,27,3,False,40,1,0,0,0,1,0,0,0,0,0,0,0,-1,1,0.25,0.0,0.13,3,1,2,0,3,17,3
8,1,1,True,80,1,0,1,1,0,0,0,0,0,0,0,0,31,9,0.04,0.09,0.06,5,4,1,1,1,7,1
8,20,2,False,90,1,0,1,1,0,0,0,0,0,0,0,2,30,11,0.11,0.46,0.33,3,2,4,1,1,2,2
8,29,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,6,3
80,8,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,3,15,1
80,12,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,3,9,2
80,27,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,3,17,3
81,8,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,3,15,1
81,12,2,True,9,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0.0,0.0,0.16,1,0,1,0,3,9,2
81,27,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,3,17,3
82,2,1,True,90,1,0,0,1,0,0,0,0,0,0,4,0,34,7,0.0,0.01,0.57,0,0,5,0,4,19,1
82,17,2,False,90,1,0,0,0,1,0,0,0,0,0,1,0,7,2,0.0,0.0,1.46,0,2,4,0,4,13,2
82,22,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,4,20,3
83,2,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,4,19,1
83,17,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,4,13,2
83,22,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,4,20,3
84,2,1,True,90,1,0,0,1,0,0,0,0,0,0,0,0,21,6,0.34,0.04,0.57,3,3,3,0,4,19,1
84,17,2,False,90,1,0,0,0,1,0,0,0,1,0,0,0,14,3,0.17,0.01,1.46,13,11,8,2,4,13,2
84,22,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,4,20,3
85,2,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,4,19,1
85,17,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,4,13,2
85,22,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,4,20,3
86,2,1,True,90,1,1,0,1,0,0,0,0,0,0,0,2,37,10,0.77,0.12,0.57,10,4,5,1,4,19,1
86,17,2,False,87,1,0,1,0,1,0,0,0,0,0,0,1,29,6,0.02,0.13,1.46,11,3,6,2,4,13,2
86,22,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,4,20,3
87,2,1,True,90,1,0,0,1,0,0,0,0,0,0,0,0,29,8,0.11,0.02,0.57,10,8,3,2,4,19,1
87,17,2,False,90,1,0,0,0,1,0,0,0,1,0,0,0,7,3,0.0,0.01,1.46,17,17,2,0,4,13,2
87,22,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,4,20,3
88,2,1,True,75,1,1,0,1,0,0,0,0,0,0,0,1,36,13,0.5,0.0,0.47,4,4,5,0,4,19,1
88,17,2,False,87,1,0,0,0,1,0,0,0,0,0,0,0,9,2,0.02,0.21,1.46,4,3,4,1,4,13,2
88,22,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,4,20,3
89,2,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,4,19,1
89,17,2,False,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0,0,0,0,4,13,2
89,22,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,4,20,3
9,1,1,True,9,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.0,0.0,0.15,0,0,0,0,1,7,1
9,20,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,2,2
9,29,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,6,3
90,2,1,True,14,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,0.1,0,0,2,0,4,19,1
90,17,2,False,2,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.0,0.02,0.0,1,0,0,1,4,13,2
90,22,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,4,20,3
91,2,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,4,19,1
91,13,2,True,12,0,0,0,0,1,0,0,0,0,0,0,0,-1,1,0.0,0.0,0.54,2,2,0,0,7,11,2
91,26,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,7,15,3
92,2,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,4,19,1
92,17,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,4,13,2
92,22,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,4,20,3
93,2,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,4,19,1
93,17,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,4,13,2
93,22,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,4,20,3
94,2,1,True,90,1,0,0,1,0,0,0,0,0,0,0,0,17,3,0.52,0.01,0.57,9,1,5,3,4,19,1
94,17,2,False,87,1,1,0,0,1,0,0,0,0,0,0,3,34,10,0.25,0.02,1.46,9,3,4,2,4,13,2
94,22,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,4,20,3
95,2,1,True,66,1,0,0,1,0,0,0,0,0,0,0,0,6,3,0.05,0.29,0.47,6,2,4,0,4,19,1
95,17,2,False,29,0,0,0,0,1,0,0,0,0,0,0,0,16,1,0.02,0.08,1.36,7,3,3,1,4,13,2
95,22,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,4,20,3
96,2,1,True,14,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0.0,0.11,0.1,4,0,3,1,4,19,1
96,17,2,False,68,1,0,0,1,0,0,0,0,0,0,0,0,20,3,0.03,0.13,0.13,9,2,5,2,4,13,2
96,22,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,4,20,3
97,2,1,True,66,1,0,1,1,0,0,0,0,0,0,0,0,22,6,0.08,0.34,0.47,5,0,3,2,4,19,1
97,17,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,4,13,2
97,22,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,4,20,3
98,2,1,True,90,1,1,0,1,0,0,0,0,1,0,0,0,35,9,0.39,0.17,0.57,13,6,3,4,4,19,1
98,17,2,False,90,1,0,0,0,1,0,0,0,1,0,0,0,11,1,0.0,0.14,1.46,10,5,2,3,4,13,2
98,22,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,4,20,3
99,2,1,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,4,19,1
99,17,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,4,13,2
99,22,3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,4,20,3
